tmdb_movie_id,tmdb_director_id,movie_title
297021,1453347,"Recently, My Sister Is Unusual"
297021,1453349,"Recently, My Sister Is Unusual"
662638,1481804,Detective Conan: The Scarlet Bullet
426284,17282,Blade of the Immortal
16672,96801,Woman in the Dunes
796849,78268,Ride or Die
52795,1220423,Doraemon: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users
31347,137703,Cardcaptor Sakura: The Sealed Card
340382,80752,Attack on Titan II: End of the World
995206,1360022,Hard Days
49096,46230,Empire of Passion
16990,90695,Escaflowne: The Movie
39102,1060540,Dragon Ball Z: Lord Slug
39148,81853,Dragon Ball: The Path to Power
553600,109191,Promare
910371,52909,Hell Dogs
21832,77921,Neon Genesis Evangelion: Death and Rebirth
21832,77923,Neon Genesis Evangelion: Death and Rebirth
21832,77926,Neon Genesis Evangelion: Death and Rebirth
21832,83923,Neon Genesis Evangelion: Death and Rebirth
21832,1164927,Neon Genesis Evangelion: Death and Rebirth
21832,1253110,Neon Genesis Evangelion: Death and Rebirth
21832,77937,Neon Genesis Evangelion: Death and Rebirth
21832,1822263,Neon Genesis Evangelion: Death and Rebirth
21832,1063221,Neon Genesis Evangelion: Death and Rebirth
21832,1046842,Neon Genesis Evangelion: Death and Rebirth
21832,1261620,Neon Genesis Evangelion: Death and Rebirth
21832,187,Neon Genesis Evangelion: Death and Rebirth
21832,934636,Neon Genesis Evangelion: Death and Rebirth
21832,2881082,Neon Genesis Evangelion: Death and Rebirth
21832,227555,Neon Genesis Evangelion: Death and Rebirth
698201,585208,Tokyo Revengers
56832,144536,Gantz
492719,237072,Godzilla: City on the Edge of Battle
492719,1503508,Godzilla: City on the Edge of Battle
390734,9661,Kingsglaive: Final Fantasy XV
25675,70103,Ping Pong
83091,81853,Saint Seiya: The Heated Battle of the Gods
51482,1148353,Death Note Relight 1: Visions of a God
795811,1487492,Wheel of Fortune and Fantasy
253451,81107,Crows Explode
961327,2162451,The Violence Action
115223,65429,Pokémon the Movie: Black - Victini and Reshiram
14696,97202,Ugetsu
540141,102033,City Hunter: Shinjuku Private Eyes
54433,46366,Gamera: Guardian of the Universe
34067,65429,Pokémon: Lucario and the Mystery of Mew
662708,1947876,Pokémon the Movie: Secrets of the Jungle
83389,1414,From Up on Poppy Hill
276624,144536,I Am a Hero
792678,2430932,Cube
66105,81853,Saint Seiya: Legend of Crimson Youth
741335,131564,Sing a Bit of Harmony
26275,131186,Kamikaze Girls
18095,1032506,Dragon Ball GT: A Hero's Legacy
732203,2739367,Gintama: The Very Final
20506,20025,The Eel
349176,589915,Assassination Classroom
431819,1728057,Fireworks
431819,555094,Fireworks
372754,1549377,Dou kyu sei – Classmates
50087,65429,Pokémon: Zoroark - Master of Illusions
1021679,1506802,The Rose of Versailles
462677,233653,Doraemon: Nobita's Great Adventure in the Antarctic Kachi Kochi
39203,101915,Detective Conan: Magician of the Silver Sky
48624,1171611,Urotsukidōji: Legend of the Overfiend
70841,1117479,Doraemon: Nobita's Dinosaur
736146,1360022,A Family
614587,43652,Lupin III: The First
553835,1244720,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion
382190,65429,Pokémon the Movie: Volcanion and the Mechanical Marvel
12140,12180,Ghost in the Shell 2: Innocence
857862,77926,EVANGELION: DEATH (TRUE)²
857862,77921,EVANGELION: DEATH (TRUE)²
857862,1261620,EVANGELION: DEATH (TRUE)²
857862,77937,EVANGELION: DEATH (TRUE)²
857862,934636,EVANGELION: DEATH (TRUE)²
857862,83923,EVANGELION: DEATH (TRUE)²
857862,77923,EVANGELION: DEATH (TRUE)²
857862,1822263,EVANGELION: DEATH (TRUE)²
857862,1253110,EVANGELION: DEATH (TRUE)²
857862,187,EVANGELION: DEATH (TRUE)²
857862,2881082,EVANGELION: DEATH (TRUE)²
857862,1046842,EVANGELION: DEATH (TRUE)²
857862,1164927,EVANGELION: DEATH (TRUE)²
857862,1063221,EVANGELION: DEATH (TRUE)²
857862,227555,EVANGELION: DEATH (TRUE)²
80662,67075,Guilty of Romance
783675,1898633,The First Slam Dunk
33875,65429,Pokémon Heroes
472516,1253090,The Moment You Fall in Love
9463,57730,Vampire Hunter D
2671,26875,Ring
227679,65429,Pokémon the Movie: Genesect and the Legend Awakened
9696,17282,Ichi the Killer
100271,12178,A Letter to Momo
42994,185,Memories
42994,183,Memories
42994,187,Memories
17101,90048,Bleach the Movie: The DiamondDust Rebellion
530079,93107,Ride Your Wave
1682,18598,Mothra vs. Godzilla
116776,67925,Dragon Ball: Mystical Adventure
631132,1309258,Goblin Slayer: Goblin's Crown
118412,1056311,Berserk: The Golden Age Arc II - The Battle for Doldrey
8938,21684,Tokyo!
8938,27977,Tokyo!
8938,201,Tokyo!
144288,1056311,Berserk: The Golden Age Arc III - The Advent
728754,1311591,Stand by Me Doraemon 2
728754,43652,Stand by Me Doraemon 2
14945,227555,Origin: Spirits of the Past
17962,25645,After Life
15766,18598,"Ghidorah, the Three-Headed Monster"
357411,56343,Harmony
357411,110684,Harmony
890322,133691,Love Like the Falling Petals
602797,1636301,Hot Gimmick: Girl Meets Boy
98613,1018897,Doraemon: Nobita and the Windmasters
18881,83762,Kite
18881,1295935,Kite
18881,1324094,Kite
39885,95588,The Transgressor
965244,1360022,Ghost in the Shell: SAC_2045 Sustainable War
965244,16137,Ghost in the Shell: SAC_2045 Sustainable War
965244,70100,Ghost in the Shell: SAC_2045 Sustainable War
839100,1685889,Bright: Samurai Soul
436931,65429,Pokémon the Movie: I Choose You!
566451,1624751,Re:ZERO -Starting Life in Another World- The Frozen Bond
566451,1243953,Re:ZERO -Starting Life in Another World- The Frozen Bond
37280,81495,Crayon Shin-chan: The Adult Empire Strikes Back
403310,133704,HK: Hentai Kamen 2 - Abnormal Crisis
239523,1274445,Hunter x Hunter: The Last Mission
12600,65429,Pokémon 4Ever
39057,65429,Pokémon: Arceus and the Jewel of Life
20530,95501,Late Spring
19506,70103,ICHI
93013,996639,The Princess and the Pilot
498934,1158128,Liverleaf
532267,1028263,The Fable
83090,1060543,Saint Seiya: Evil Goddess Eris
19738,148097,Revolutionary Girl Utena: The Movie
5842,45996,Versus
28152,99875,Super Mario Brothers: Great Mission to Rescue Princess Peach
410685,1067794,Naruto: The Lost Story - Mission: Protect the Waterfall Village!
410685,116065,Naruto: The Lost Story - Mission: Protect the Waterfall Village!
315465,81718,The Boy and the Beast
734519,1028263,THE FABLE: The Killer Who Doesn't Kill
27337,583881,Linda Linda Linda
12636,73189,Godzilla Against MechaGodzilla
508422,570239,Penguin Highway
15575,90048,Bleach the Movie: Memories of Nobody
68341,67075,Cold Fish
282069,43652,Parasyte: Part 1
21452,102033,Case Closed: The Fourteenth Target
18148,95501,Tokyo Story
521296,1456616,Okko's Inn
1241320,144536,Kingdom: Return of the Great General
846993,1324582,"Goodbye, Don Glees!"
372758,1074547,Initial D Legend 3: Dream
647,9660,Final Fantasy VII: Advent Children
428707,1201162,Kuroko's Basketball the Movie: Last Game
347187,90695,Code Geass: Akito the Exiled 4: Memories of Hatred
152042,1252958,Puella Magi Madoka Magica the Movie Part I: Beginnings
152042,555094,Puella Magi Madoka Magica the Movie Part I: Beginnings
239529,89972,Lupin the Third vs. Detective Conan: The Movie
28276,95501,Good Morning
15767,45996,Godzilla: Final Wars
44727,225571,One Piece: Dead End Adventure
378108,239858,In This Corner of the World
526426,230411,Made in Abyss: Journey's Dawn
106754,82464,Angel Guts: Red Classroom
347200,90695,Code Geass: Akito the Exiled 3: The Brightness Falls
193722,71080,R100
42341,127890,Suspect X
688301,26882,Wife of a Spy
14087,4477780,Barefoot Gen
433945,1735355,Tokyo Ghoul
37021,1153074,Ranma 1/2 the Movie 2: Nihao My Concubine
37959,84990,GO
15283,628,Pom Poko
437620,52811,ReLIFE
419094,550621,Orange: Future
38594,1284691,Dragon Ball: Yo! Son Goku and His Friends Return!!
431821,1835795,The Irregular at Magic High School: The Girl Who Summons the Stars
11712,5026,Sanjuro
642121,2167256,The Stranger by the Shore
7500,3317,Sonatine
47313,138416,Sister Street Fighter
34065,65429,Pokémon: Destiny Deoxys
50253,81853,Saint Seiya Heaven Chapter: Overture
15877,12180,The Sky Crawlers
438551,1748363,Peach Girl
105444,1018897,Doraemon: Nobita's Great Adventure in the South Seas
452323,3317,Outrage Coda
18627,30561,Son of Godzilla
433422,1869796,Fairy Tail: Dragon Cry
62181,590923,Devilman - Volume 1: The Birth
526429,230411,Made in Abyss: Wandering Twilight
39410,18598,Mothra
270413,1320964,One Piece: Strong World Episode 0
9694,17282,One Missed Call
567006,1148353,Kabaneri of the Iron Fortress: The Battle of Unato
36243,46366,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack"
49571,20025,Intentions of Murder
683127,1414,Earwig and the Witch
19742,18598,Rodan
23167,931823,The Garden of Sinners: Murder Speculation Part B
86184,932980,Doraemon: Nobita's Great Battle of the Mermaid King
432985,133704,Gintama
570735,1264682,37 Seconds
64789,239818,Doraemon: Nobita's Dinosaur
722798,133251,The Door into Summer
88557,65429,Pokémon the Movie: White - Victini and Zekrom
21453,56339,Wicked City
101733,76171,Zombie Ass: Toilet of the Dead
12496,72496,The Twilight Samurai
3146,18598,The War of the Gargantuas
552687,133704,Wotakoi: Love is Hard for Otaku
242546,77177,Bayonetta: Bloody Fate
319314,17282,Imprint
20532,97202,Sansho the Bailiff
12622,3317,Violent Cop
436350,58614,Mr. Long
482150,1072778,Liz and the Blue Bird
334376,592039,Ghost in the Shell: The New Movie
334376,16142,Ghost in the Shell: The New Movie
303903,65429,Pokémon the Movie: Diancie and the Cocoon of Destruction
3160,18598,Frankenstein Conquers the World
196750,116065,Ghost in the Shell: Arise - Border 1: Ghost Pain
196750,16142,Ghost in the Shell: Arise - Border 1: Ghost Pain
14571,12180,Patlabor: The Movie
25050,25645,Still Walking
494407,1947876,Pokémon the Movie: The Power of Us
45284,3317,Outrage
245917,1281397,Gintama: The Final Chapter - Be Forever Yorozuya
256522,80762,Rape Zombie: Lust of the Dead 2
21506,124640,Noroi: The Curse
874745,1250472,"To Me, the One Who Loved You"
17099,80702,Hanzo the Razor: Sword of Justice
50696,20025,Profound Desires of the Gods
47292,65429,Pokémon: Giratina and the Sky Warrior
265712,43652,Stand by Me Doraemon
265712,1311591,Stand by Me Doraemon
16804,76936,Departures
41428,58608,Tetsuo: The Iron Man
72013,1062401,Yu-Gi-Oh! Bonds Beyond Time
69454,566165,One Million Yen Girl
968870,1481819,Pretty Guardian Sailor Moon Cosmos the Movie Part 2
71138,107563,Female Prisoner #701: Scorpion
3177,31073,Battle Royale II: Requiem
3177,31074,Battle Royale II: Requiem
25858,5026,Drunken Angel
62852,109690,Zero Woman: Red Handcuffs
5889,45996,Azumi
4241,17282,Visitor Q
514710,144476,Modest Heroes
514710,1207896,Modest Heroes
514710,1208173,Modest Heroes
514710,1508557,Modest Heroes
1156125,1487492,Evil Does Not Exist
12720,67075,Suicide Club
39465,50651,Godzilla vs. Mothra
655437,2211359,Poupelle of Chimney Town
28272,95501,Equinox Flower
798544,2388945,Summer Ghost
120811,1072778,K-ON! The Movie
16355,1126222,Sonic the Hedgehog: The Movie
30368,5026,Stray Dog
25961,65429,Pokémon: The Rise of Darkrai
22899,228728,Gamera vs. Barugon
14132,76409,Macross: Do You Remember Love?
14132,76408,Macross: Do You Remember Love?
161704,1018897,Doraemon: Nobita's Little Star Wars
634521,575084,The Promised Neverland
608085,1977739,Seven Days War
31217,76978,The Human Condition I: No Greater Love
42113,20025,The Ballad of Narayama
31769,25622,Venus Wars
32873,82461,Lupin the Third: The Legend of the Gold of Babylon
32873,78371,Lupin the Third: The Legend of the Gold of Babylon
8953,185,Steamboy
568012,1890183,One Piece: Stampede
1556,17542,Funeral Parade of Roses
37024,1148284,"Ranma 1/2 the Movie: Big Trouble in Nekonron, China"
42360,99203,Inuyasha the Movie: Affections Touching Across Time
44728,67925,One Piece: Curse of the Sacred Sword
17165,90048,Bleach the Movie: Fade to Black
1680,18598,King Kong vs. Godzilla
89825,937799,Heart and Yummie
12205,26875,Dark Water
12516,5026,Dreams
424656,1937966,Crayon Shin-chan: Fast Asleep! Dreaming World Big Assault!
27297,124640,Grotesque
36075,138865,Splatter: Naked Blood
695932,130646,We Made a Beautiful Bouquet
782054,1327767,Doraemon the Movie: Nobita's Little Star Wars 2021
189349,1067794,Naruto OVA 9: Chunin Exam on Fire! and Naruto vs. Konohamaru!
364111,1243962,The Anthem of the Heart
357407,1222157,Genocidal Organ
4291,3317,Kikujiro
428288,16137,Napping Princess
3777,5026,Throne of Blood
225745,110467,Steins;Gate: The Movie - Load Region of Déjà Vu
225745,550621,Steins;Gate: The Movie - Load Region of Déjà Vu
225745,233655,Steins;Gate: The Movie - Load Region of Déjà Vu
655431,230642,Psycho-Pass 3: First Inspector
27064,1035,Mishima: A Life in Four Chapters
57703,107730,Norwegian Wood
50759,95501,An Autumn Afternoon
135531,937799,Fairy Tail: Phoenix Priestess
52408,20310,Tomie: Rebirth
23153,931824,The Garden of Sinners: Remaining Sense of Pain
357400,1408426,Digimon Adventure tri. Part 1: Reunion
5845,45996,Aragami
428292,1243640,Trinity Seven: Eternity Library & Alchemic Girl
40810,141130,The Street Fighter
20986,109191,Gurren Lagann The Movie: Childhood's End
75571,81718,Our War Game
642538,93107,Inu-Oh
21966,226920,Blood and Bones
44725,1208424,One Piece: Chopper's Kingdom on the Island of Strange Animals
887870,1144885,Blue Giant
42170,20025,Vengeance Is Mine
870,3317,Dolls
18289,72823,Godzilla vs. Biollante
45967,5026,One Wonderful Sunday
31352,1018897,Doraemon: Nobita and the Legend of the Sun King
12580,17282,Izo
359344,142670,Rage
47951,85311,The Adventures of Milo and Otis
500890,56212,Ramen Shop
234284,131564,Time of EVE: The Movie
382602,124640,Sadako vs. Kayako
21712,93107,Mind Game
410220,1636301,Drowning Love
505916,131186,It Comes
110396,67075,The Land of Hope
79082,1183762,One Piece 3D: Straw Hat Chase
566387,81355,12 Suicidal Teens
29268,933706,The Castle of Sand
141819,142670,Unforgiven
403064,1642774,She and Her Cat: Everything Flows
55192,95501,Tokyo Twilight
39466,1091638,Godzilla vs. SpaceGodzilla
45288,1715773,Fighting Spirit - Mashiba vs. Kimura
354759,1487492,Happy Hour
359628,589915,Assassination Classroom: Graduation
26945,137703,Cardcaptor Sakura: The Movie
36897,1074547,Pokémon: Mewtwo Returns
25716,17282,Crows Zero II
20523,115300,Animal Crossing: The Movie
104524,207718,Helter Skelter
13964,76171,The Machine Girl
20043,931555,Royal Space Force - The Wings of Honneamise
11948,46230,"Merry Christmas, Mr. Lawrence"
34295,99203,Inuyasha the Movie 3: Swords of an Honorable Ruler
563067,224750,Fukushima 50
44768,20025,Warm Water Under a Red Bridge
20617,46230,Taboo
152044,1252958,Puella Magi Madoka Magica the Movie Part II: Eternal
152044,555094,Puella Magi Madoka Magica the Movie Part II: Eternal
362585,1518676,Kizumonogatari Part 3: Reiketsu
362585,555094,Kizumonogatari Part 3: Reiketsu
39145,122186,Dragon Ball: Sleeping Princess in Devil's Castle
60160,1045564,Gamera the Brave
37585,73121,Night on the Galactic Railroad
68449,552037,Grappler Baki: The Ultimate Fighter
25053,25645,Air Doll
19486,63429,Cyborg She
252391,20310,Kiki's Delivery Service
445030,1324582,"No Game, No Life: Zero"
36679,72823,Godzilla vs. King Ghidorah
26947,89166,Gamera vs. Guiron
109080,543590,Fist of the North Star: The Legend of the True Savior: Legend of Raoh-Chapter of Death in Love
196761,1129511,Hal
350650,1489004,Doraemon: Nobita and the Space Heroes
36218,65429,Pokémon: Jirachi - Wish Maker
36201,222323,Digimon Adventure 02: Revenge of Diaboromon
741434,20310,Homunculus
32690,5026,Scandal
564251,585208,Kakegurui: The Movie
37961,130459,Kaiji: The Ultimate Gambler
24561,17282,Yatterman
70358,89166,Gamera: Super Monster
609197,1665801,"Naruto OVA 7: Naruto, the Genie, and the Three Wishes, Believe It!"
17895,82949,Antarctica
115969,1060543,Buddha: The Great Departure
128868,99202,Crayon Shin-chan: Action Mask vs. Leotard Devil
989937,1251006,The Seven Deadly Sins: Grudge of Edinburgh Part 1
355993,67075,The Whispering Star
118301,1322458,"Inazuma Eleven the Movie: The Ultimate Force, Team Ogre, Attacks!"
31743,123849,Hachiko
52728,89166,Gamera vs. Gyaos
15318,107668,The Taste of Tea
212161,90695,Code Geass: Akito the Exiled 2: The Wyvern Divided
89458,81495,Crayon Shin-chan: Pursuit of the Balls of Darkness
27031,76978,Samurai Rebellion
372752,1408426,Digimon Adventure tri. Part 2: Determination
46918,95501,Floating Weeds
958487,1494690,Plan 75
8426,55785,Swallowtail Butterfly
120852,17282,Lesson of the Evil
618851,1664196,Pretty Guardian Sailor Moon Eternal the Movie Part 1
43226,18598,The Mysterians
426285,70103,Fullmetal Alchemist
785544,3287407,We Couldn't Become Adults
1070514,2057233,Zom 100: Bucket List of the Dead
19545,18598,Invasion of Astro-Monster
1244244,26882,Cloud
35022,5026,Sanshiro Sugata
36282,17282,Fudoh: The New Generation
36246,58614,Monday
12561,50651,Godzilla vs. Destoroyah
69860,1089936,Guinea Pig Part 3: He Never Dies
456611,56340,Lupin the 3rd: Goemon's Blood Spray
37433,58159,Neo Tokyo
37433,56339,Neo Tokyo
37433,185,Neo Tokyo
5493,43652,Returner
43487,5026,No Regrets for Our Youth
35072,18598,Atragon
585077,1117479,Children of the Sea
6593,50651,Godzilla vs. Mechagodzilla II
11662,70212,Casshern
583132,26875,Sadako
68555,1148353,Death Note Relight 2: L's Successors
586393,1147289,The Asadas!
150213,65429,Pokémon the Movie: Kyurem vs. the Sword of Justice
52980,31074,Battles Without Honor and Humanity: Deadly Fight in Hiroshima
114372,1028316,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting
128871,99202,Crayon Shin-chan: Great Adventure In Henderland
45965,5026,"Sanshiro Sugata, Part Two"
61591,1249974,Welcome to the Space Show
1059,5026,The Hidden Fortress
432131,90048,Black Butler: Book of the Atlantic
45378,97288,Lupin the Third: The Pursuit of Harimao's Treasure
73529,571455,Mardock Scramble: The First Compression
46911,71640,Golden Slumber
333623,1458050,Love Live! The School Idol Movie
20431,207718,Sakuran
23150,931828,The Garden of Sinners: Overlooking View
358651,1454392,Yo-kai Watch: The Movie
358651,1133625,Yo-kai Watch: The Movie
12924,74091,The Place Promised in Our Early Days
378106,1408426,Digimon Adventure tri. Part 3: Confession
349498,130646,Flying Colors
21930,89166,"Gamera, the Giant Monster"
14368,1025719,Jungle Emperor Leo
240566,67075,Tokyo Tribe
32250,20310,Ju-on: The Curse
182827,509442,The Great Passage
507612,1462014,My Little Monster
436120,93107,Lu Over the Wall
1679,18603,Godzilla Raids Again
177945,25645,"Like Father, Like Son"
33322,110467,Armitage III: Poly Matrix
33322,545835,Armitage III: Poly Matrix
33322,1123301,Armitage III: Poly Matrix
33322,1536166,Armitage III: Poly Matrix
255413,1243962,anohana: The Flower We Saw That Day - The Movie
29452,96801,The Face of Another
212168,16142,Ghost in the Shell: Arise - Border 2: Ghost Whispers
212168,585687,Ghost in the Shell: Arise - Border 2: Ghost Whispers
46069,97202,The Story of the Last Chrysanthemum
19877,57730,Fist of the North Star
392681,1084905,Museum
530284,585208,Teen Bride
204053,583203,The Brain Man
11953,5026,Kagemusha
1219556,26882,Chime
15227,58159,Galaxy Express 999: The Movie
246196,80762,Rape Zombie: Lust of the Dead 3
171823,230642,Blood-C: The Last Dark
171823,1591601,Blood-C: The Last Dark
271708,1136052,K: Missing Kings
82386,1255731,Ranma 1/2: Team Ranma vs. the Legendary Phoenix
39462,18598,All Monsters Attack
781816,1117479,Fortune Favors Lady Nikuko
26830,96855,Gonin
125521,126259,Slayers Return
36092,130646,Be with You
13981,70100,Appleseed: Ex Machina
72933,55785,April Story
51455,112280,Mutant Girls Squad
51455,76171,Mutant Girls Squad
51455,45992,Mutant Girls Squad
869886,1670127,A Man
40713,566166,Sky of Love
39229,79737,Mobile Suit Gundam II: Soldiers of Sorrow
39229,25622,Mobile Suit Gundam II: Soldiers of Sorrow
39229,1666383,Mobile Suit Gundam II: Soldiers of Sorrow
158483,608,Mei and the Kittenbus
350725,67075,The Virgin Psychics
39056,77921,Ritual
44179,56339,Demon City Shinjuku
520541,1500346,Nisekoi: False Love
31049,142715,Lupin the Third: Farewell to Nostradamus
31049,1028422,Lupin the Third: Farewell to Nostradamus
31049,107563,Lupin the Third: Farewell to Nostradamus
70846,77921,Love & Pop
54146,96801,Pitfall
637202,2160398,Fate/Grand Order the Movie: Divine Realm of the Round Table: Camelot 1 Wandering; Agateram
37726,119335,Tomie
19333,18598,Terror of Mechagodzilla
171846,235432,Killers
171846,235430,Killers
64809,239858,Mai Mai Miracle
108634,545393,Typhoon Club
390930,1310363,If Cats Disappeared from the World
3763,33727,Onibaba
39464,235715,Godzilla vs. Hedorah
19336,30561,Godzilla vs. Gigan
30575,1162039,Sailor Moon S the Movie: Hearts in Ice
184608,1289202,Saint☆Young Men
45279,350526,Yu Yu Hakusho: The Movie - Poltergeist Report
23151,1620248,The Garden of Sinners: Murder Speculation Part A
26693,1111194,Ju-On: White Ghost
54160,31074,Message from Space
362584,1518676,Kizumonogatari Part 2: Nekketsu
362584,555094,Kizumonogatari Part 2: Nekketsu
74135,144536,Gantz: Perfect Answer
449132,1462014,Let Me Eat Your Pancreas
2487,25467,Lady Snowblood
33333,81107,Blue Spring
38010,71640,Fish Story
378240,1208424,Yu☆Gi☆Oh!
409421,1503508,BLAME!
17810,80702,Lone Wolf and Cub: Baby Cart at the River Styx
43339,587603,Twenty-Four Eyes
244478,144536,Another Gantz
297755,144945,L♡DK
3115,30561,"Ebirah, Horror of the Deep"
42984,20025,The Insect Woman
23452,109191,Gurren Lagann the Movie: The Lights in the Sky Are Stars
366170,90510,Yu-Gi-Oh!: The Dark Side of Dimensions
245538,1699744,One Piece Episode of Merry: The Tale of One More Friend
180900,17282,Shield of Straw
251981,131186,The World of Kanako
36916,5026,The Men Who Tread on the Tiger's Tail
39986,86246,Horrors of Malformed Men
42430,71080,Symbol
553837,90502,Code Geass: Lelouch of the Re;surrection
11633,70100,Appleseed
22537,99203,Inuyasha the Movie 2: The Castle Beyond the Looking Glass
43255,97202,Street of Shame
33176,89066,Lupin the Third: Return of Pycal
45978,97202,The 47 Ronin
86666,82461,Gate of Flesh
41066,125385,Professor Layton and the Eternal Diva
46492,125690,Sound of the Mountain
215180,1699744,One Piece Episode of Nami: Tears of a Navigator and the Bonds of Friends
185987,20025,Black Rain
36592,83524,Swing Girls
723343,4165335,Date A Bullet: Nightmare or Queen
27799,55785,Hana & Alice
520576,1310363,After the Rain
14092,12180,Ghost in the Shell 2.0
305143,1937966,Crayon Shin-chan: Intense Battle! Robo Dad Strikes Back
51859,144766,Trigun: Badlands Rumble
212153,1196398,Persona 3 the Movie: #1 Spring of Birth
212153,1373229,Persona 3 the Movie: #1 Spring of Birth
212153,2565106,Persona 3 the Movie: #1 Spring of Birth
80868,1031950,Lupin the Third: Operation: Return the Treasure
47634,85028,The Bullet Train
50482,1300342,Lupin the Third: The Fuma Conspiracy
47519,133427,Big Tits Zombie
493006,1144885,Case Closed: Zero the Enforcer
36865,219647,The Disappearance of Haruhi Suzumiya
36865,1247708,The Disappearance of Haruhi Suzumiya
553839,1711448,Saga of Tanya the Evil: The Movie
91694,17282,Ace Attorney
72490,26882,Charisma
97787,81718,Digimon Adventure
319373,20658,Sweet Bean
45278,90048,Yu Yu Hakusho: The Movie - The Golden Seal
1157049,1034272,Jigen Daisuke
38305,142670,Hula Girls
33376,65429,Pikachu's Vacation
928730,2223841,"Small, Slow But Steady"
282070,43652,Parasyte: Part 2
46304,1089629,Fate/stay night: Unlimited Blade Works
784500,1664196,Pretty Guardian Sailor Moon Eternal the Movie Part 2
20329,26875,Death Note: L Change the WorLd
88527,46230,Cruel Story of Youth
42000,17282,The Great Yokai War
85836,17282,Hara-Kiri: Death of a Samurai
25744,124640,Carved: The Slit-Mouthed Woman
28638,17282,The Bird People in China
64847,239934,Belladonna of Sadness
15981,109191,Dead Leaves
36577,112280,Vampire Girl vs. Frankenstein Girl
36577,80762,Vampire Girl vs. Frankenstein Girl
115018,1044262,The Vampire Doll
43635,129697,My Rainy Days
201223,233653,Blue Exorcist: The Movie
16221,80107,Dororo
214553,1247708,"Love, Chunibyo & Other Delusions! Rikka Version"
41486,102201,Lone Wolf and Cub: White Heaven in Hell
630027,110467,Fragtime
968868,1481819,Pretty Guardian Sailor Moon Cosmos the Movie Part 1
76216,112280,Helldriver
14525,128476,Adrift in Tokyo
104193,46230,Boy
808667,1310363,Character
680041,2465196,Over the Sky
23155,1080010,The Garden of Sinners: Paradox Spiral
70322,89166,Gamera vs. Zigra
28273,95501,The End of Summer
94684,1080010,Gyo: Tokyo Fish Attack
116315,90502,One Piece: Defeat the Pirate Ganzack!
9669,26875,Ring 2
175041,1115707,The Kirishima Thing
559566,230642,Psycho-Pass: Sinners of the System - Case.3 On the Other Side of Love and Hate
36867,107668,Shark Skin Man and Peach Hip Girl
172329,78173,One Piece: Episode of Luffy - Hand Island Adventure
172329,99202,One Piece: Episode of Luffy - Hand Island Adventure
429918,83524,Survival Family
447743,144536,Inuyashiki
511082,90048,Black Butler: Book of Murder
181656,86978,Asura
16061,112280,Tokyo Gore Police
375533,78268,Wolf Girl and Black Prince
90560,81273,Red Angel
60159,46366,Gamera 3: Revenge of Iris
200145,1050610,A Story of Yonosuke
31374,108012,Samurai II: Duel at Ichijoji Temple
20921,77921,Cutie Honey
342588,1129511,The Empire of Corpses
36231,1089915,Guinea Pig Part 4: Devil Doctor Woman
660713,20658,True Mothers
28796,17282,Yakuza: Like a Dragon
64246,81495,Colorful
59298,230411,The Piano Forest
311054,55785,The Case of Hana & Alice
59944,133057,From Me to You
510242,230642,Psycho-Pass: Sinners of the System - Case.1 Crime and Punishment
675476,84745,Crazy Samurai Musashi
39264,30561,Godzilla vs. Megalon
401917,1462014,The Black Devil and the White Prince
438640,144945,Closest Love to Heaven
74581,97202,Sisters of the Gion
39230,79737,Mobile Suit Gundam III: Encounters in Space
39230,25622,Mobile Suit Gundam III: Encounters in Space
39230,1666383,Mobile Suit Gundam III: Encounters in Space
30427,3317,Glory to the Filmmaker!
57011,84748,Alien vs. Ninja
89636,1284691,Dragon Ball Z: Plan to Eradicate the Super Saiyans
50162,545730,964 Pinocchio
45706,82461,Tokyo Drifter
248087,43652,The Eternal Zero
71827,140102,Patriotism
105210,127440,Thermae Romae
11693,71080,Big Man Japan
43349,213471,Gate of Hell
76826,130459,Grave of the Fireflies
27233,3317,Kids Return
39767,3317,Getting Any?
327,3317,Brother
39029,85309,Kill!
37100,148097,Sailor Moon R: The Movie - The Promise of the Rose
40897,124996,Zatoichi and the Chest of Gold
294682,98510,Little Forest: Summer/Autumn
374671,25645,After the Storm
267970,81495,Miss Hokusai
428099,133251,"My Tomorrow, Your Yesterday"
300823,133057,Close Range Love
12613,73121,Street Fighter II: The Animated Movie
16767,80751,Spriggan
422347,1408426,Digimon Adventure tri. Part 4: Loss
570269,1243640,Trinity Seven: Heaven's Library & Crimson Lord
412120,1147289,Her Love Boils Bathwater
678458,1080010,Pompo the Cinephile
20527,72496,Love and Honor
61984,43652,Space Battleship Yamato
38405,58608,Hiruko the Goblin
199925,17282,Over Your Dead Body
70412,86246,Blind Woman's Curse
20646,17282,Graveyard of Honor
52047,95501,The Only Son
52874,31074,Battles Without Honor and Humanity: Proxy War
25051,25645,Distance
16140,46366,Death Note: The Last Name
34326,31074,Battles Without Honor and Humanity
331061,1408426,Date A Live: Mayuri Judgement
31589,5026,The Bad Sleep Well
1122634,133704,Once Upon a Crime
139937,982944,Ring
15319,78107,After the Rain
253454,71640,The Snow White Murder Case
36166,1048975,Devilman
