tmdb_movie_id,tmdb_actor_id,movie_title,character,cast_order
84427,68816,House of Pleasures,Léa,4
84427,579754,House of Pleasures,Madeleine,5
84427,933813,House of Pleasures,Pauline,6
84427,1812188,House of Pleasures,Prostitute,7
84427,1104512,House of Pleasures,Prostitute,8
84427,1548843,House of Pleasures,Prostitute,9
61296,3829,Stavisky...,Serge Alexandre Stavisky,0
61296,27440,Stavisky...,Albert Borelli,1
61296,24475,Stavisky...,Arlette,2
61296,2369,Stavisky...,Docteur Mézy,3
61296,32314,Stavisky...,Juan Montalvo de Montalbon,4
61296,24903,Stavisky...,Inspecteur Bonny,5
61296,29519,Stavisky...,Le baron Jean Raoul,6
61296,18566,Stavisky...,Me Pierre Grammont,7
61296,28264,Stavisky...,Inspecteur Boussaud,8
61296,3833,Stavisky...,Inspecteur principal Gardet,9
489418,81821,In Safe Hands,Karine,0
489418,54291,In Safe Hands,Jean,1
489418,59807,In Safe Hands,Alice,2
489418,149867,In Safe Hands,Lydie,3
489418,2411,In Safe Hands,Mathilde,4
489418,6304,In Safe Hands,Alice's Father,5
489418,21769,In Safe Hands,Karine's Ex-Husband,6
489418,4274,In Safe Hands,Irène,7
489418,3151311,In Safe Hands,Clara,8
489418,1145003,In Safe Hands,"Élodie, a childcare assistant",9
2266,884,Paris Je T'aime,Touriste (Tuileries),0
2266,524,Paris Je T'aime,Francine (Faubourg Saint-Denis),1
2266,5293,Paris Je T'aime,Le cow-boy (Place des Victoires),2
2266,1579,Paris Je T'aime,Liz (Quartier des Enfants Rouges),3
2266,22165,Paris Je T'aime,Axel (Tuileries),4
2266,21550,Paris Je T'aime,Julie (Tuileries),5
2266,21769,Paris Je T'aime,L'automobiliste (Montmartre),6
2266,22163,Paris Je T'aime,Jeune Femme (Montmartre),7
2266,20234,Paris Je T'aime,Fanny Forestier (Pigalle),8
2266,23383,Paris Je T'aime,"Zarka (segment ""Quais de Seine"")",9
437739,1867065,The Mansion,Nadine,0
437739,1746423,The Mansion,Fabrice,1
437739,1674833,The Mansion,Djamal,2
437739,1539925,The Mansion,Bruno,3
437739,932117,The Mansion,Sam,4
437739,1446210,The Mansion,Stéphane,5
437739,1531257,The Mansion,Drazic,6
437739,1146844,The Mansion,Jess,7
437739,1434971,The Mansion,Charlotte,8
437739,1596693,The Mansion,Enzo,9
638965,145123,Mandibles,Manu,0
638965,1285939,Mandibles,Jean-Gab,1
638965,586757,Mandibles,Agnès,2
638965,555967,Mandibles,Cécile,3
638965,71377,Mandibles,Gilles,4
638965,1679237,Mandibles,Sandrine,5
638965,2456427,Mandibles,Serge,6
638965,586744,Mandibles,Gendarme 2,7
638965,78211,Mandibles,Agent de sécu,8
638965,550033,Mandibles,Gendarme 1,9
680952,16972,Josep,Josep Bartoli (voice),0
680952,1572053,Josep,Micaela / Enriqueta (voice),1
680952,1415396,Josep,Bertillia / Frida Kahlo (voice),2
680952,62531,Josep,La Mère de Valentin (voice),3
680952,131380,Josep,Grand-père Serge (voice),4
680952,1285939,Josep,Valentin (voice),5
680952,77734,Josep,Serge (voice),6
680952,1336030,Josep,Le Père de Valentin / Le Docteur (voice),7
680952,77929,Josep,Robert (voice),8
680952,543835,Josep,Léon (voice),9
498248,1844777,Mia and the White Lion,Mia Owen,0
498248,19119,Mia and the White Lion,Alice Owen,1
498248,37093,Mia and the White Lion,John Owen,2
498248,1959290,Mia and the White Lion,Mick Owen,3
498248,1012401,Mia and the White Lion,Kevin,4
498248,961915,Mia and the White Lion,Jodie,5
498248,1029029,Mia and the White Lion,Dirk,6
498248,2196221,Mia and the White Lion,Trevor,7
498248,2196223,Mia and the White Lion,Daniel,8
498248,3570005,Mia and the White Lion,Theuns,9
272435,59620,Gemma Bovery,Gemma Bovery,0
272435,973,Gemma Bovery,Charlie,1
272435,28255,Gemma Bovery,Martin,2
272435,39195,Gemma Bovery,Wizzy,3
272435,59032,Gemma Bovery,Valérie Joubert,4
272435,143596,Gemma Bovery,Hervé de Bressigny,5
272435,76943,Gemma Bovery,Patrick,6
272435,36666,Gemma Bovery,Rankin,7
272435,231457,Gemma Bovery,Julien Joubert,8
272435,27980,Gemma Bovery,Madame de Bressigny,9
38883,22306,Protect and Serve,Michel Boudriau,0
38883,24891,Protect and Serve,Kim Houang,1
38883,10500,Protect and Serve,Aude Lettelier,2
38883,24041,Protect and Serve,Roméro,3
38883,24040,Protect and Serve,Le chauffeur de Letellier,4
38883,11192,Protect and Serve,L'abbé Mignard,5
38883,7285,Protect and Serve,Le commissaire,6
38883,239335,Protect and Serve,Pasquier,7
38883,146288,Protect and Serve,Champenard,8
38883,7278,Protect and Serve,Le moniteur de tir,9
915931,118178,Revoir Paris,Mia,0
915931,5442,Revoir Paris,Thomas,1
915931,136170,Revoir Paris,Vincent,2
915931,54230,Revoir Paris,Sara,3
915931,1102328,Revoir Paris,Félicia,4
915931,2313239,Revoir Paris,Assane,5
915931,2598829,Revoir Paris,Épicier,6
915931,3292354,Revoir Paris,Invitée mariage,7
915931,3558285,Revoir Paris,Anjali,8
915931,3558286,Revoir Paris,L'homme à la sortie de métro,9
262551,1186076,Babysitting,Franck,0
262551,1306309,Babysitting,Sonia,1
262551,76825,Babysitting,Ernest,2
262551,1186075,Babysitting,Sam,3
262551,1291810,Babysitting,Alex,4
262551,145123,Babysitting,Paul,5
262551,1285939,Babysitting,Jean,6
262551,21171,Babysitting,M. Schaudel,7
262551,16921,Babysitting,Mme Schaudel,8
262551,66032,Babysitting,Agent Caillaud,9
467673,83967,Budapest,Vincent,0
467673,129765,Budapest,Arnaud,1
467673,1363809,Budapest,Georgio,2
467673,935241,Budapest,Cécile,3
467673,1317858,Budapest,Audrey,4
467673,939100,Budapest,Rémi,5
467673,1562548,Budapest,Elias,6
467673,2005785,Budapest,Hedi,7
467673,586916,Budapest,Tristan,8
467673,2067634,Budapest,Suzanna,9
184352,143593,Tom at the Farm,Tom,0
184352,991982,Tom at the Farm,Francis,1
184352,2741594,Tom at the Farm,Agathe,2
184352,461309,Tom at the Farm,Sarah,3
184352,96592,Tom at the Farm,Bar Owner,4
184352,1152740,Tom at the Farm,Priest,5
184352,1207760,Tom at the Farm,Doctor,6
184352,559580,Tom at the Farm,Paul,7
184352,1382647,Tom at the Farm,Service Station Employee,8
184352,1382649,Tom at the Farm,Man at Convenience Store,9
445,6012,Caché,Georges Laurent,0
445,1137,Caché,Anne Laurent,1
445,6014,Caché,Georges's Mother,2
445,6015,Caché,Georges's Editor-In-Chief,3
445,6018,Caché,Pierre,4
445,2417,Caché,Majid,5
445,6016,Caché,Majid's Son,6
445,6017,Caché,Pierrot Laurent,7
445,6019,Caché,Mathilde,8
445,6020,Caché,Yvon,9
141581,23383,Nous York,Samia,0
141581,114953,Nous York,Gabrielle,1
141581,83967,Nous York,Michaël,2
141581,100743,Nous York,Nabil,3
141581,1115077,Nous York,Sylvain,4
141581,25181,Nous York,Madame Hazan,5
141581,228141,Nous York,Denise,6
141581,23459,Nous York,The Movie Star,7
141581,227477,Nous York,Rachel,8
141581,1922162,Nous York,M. Schbath,9
921452,64210,Jeanne du Barry,Jeanne Du Barry,0
921452,85,Jeanne du Barry,Louis XV,1
921452,1159954,Jeanne du Barry,La Borde,2
921452,26100,Jeanne du Barry,Le Comte Du Barry,3
921452,16349,Jeanne du Barry,Monsieur Dumousseaux,4
921452,24501,Jeanne du Barry,Le Duc de Richelieu,5
921452,15481,Jeanne du Barry,"Anne, la mère de Jeanne adolescente",6
921452,538664,Jeanne du Barry,Madame de la Garde,7
921452,16923,Jeanne du Barry,Le Duc D'Aiguillon,8
921452,555967,Jeanne du Barry,Adélaïde de France,9
2546,25957,Zazie dans le Métro,Zazie,0
2546,24366,Zazie dans le Métro,Oncle Gabriel,1
2546,25958,Zazie dans le Métro,Turandot,2
2546,25959,Zazie dans le Métro,Albertine,3
2546,25960,Zazie dans le Métro,Mado,4
2546,11223,Zazie dans le Métro,Trouscaillon,5
2546,25961,Zazie dans le Métro,Madame Mouaque,6
2546,25962,Zazie dans le Métro,La Mère de Zazie,7
2546,25963,Zazie dans le Métro,Fédor,8
2546,25964,Zazie dans le Métro,Charles,9
726684,1762588,Miraculous World: Shanghai - The Legend of Ladydragon,Marinette / Ladybug (voice),0
726684,1889718,Miraculous World: Shanghai - The Legend of Ladydragon,Fei / Ladydragon (voice),1
726684,1558832,Miraculous World: Shanghai - The Legend of Ladydragon,Adrien / Chat Noir (voice),2
726684,1758915,Miraculous World: Shanghai - The Legend of Ladydragon,Gabriel / Papillon (voice),3
726684,1414404,Miraculous World: Shanghai - The Legend of Ladydragon,Cash (voice),4
726684,2180444,Miraculous World: Shanghai - The Legend of Ladydragon,Mei Shi (voice),5
726684,1019987,Miraculous World: Shanghai - The Legend of Ladydragon,Wang Cheng (voice),6
726684,1373143,Miraculous World: Shanghai - The Legend of Ladydragon,Tikki (voice),7
726684,1762589,Miraculous World: Shanghai - The Legend of Ladydragon,Plagg (voice),8
726684,1364266,Miraculous World: Shanghai - The Legend of Ladydragon,Nooroo / Long / Tom (voice),9
63322,18778,Inspector Lavardin,Inspecteur Jean Lavardin,0
63322,24299,Inspector Lavardin,Claude Alvarez,1
63322,28254,Inspector Lavardin,Hélène Mons,2
63322,38898,Inspector Lavardin,Max Charnet,3
63322,266665,Inspector Lavardin,Raoul Mons,4
63322,277394,Inspector Lavardin,Véronique Manguin,5
63322,1253342,Inspector Lavardin,Marcel Vigouroux,6
63322,277395,Inspector Lavardin,Francis,7
63322,360995,Inspector Lavardin,Buci,8
63322,333328,Inspector Lavardin,Volga,9
246320,59031,The Three Brothers: The Return,Didier Latour,0
246320,41029,The Three Brothers: The Return,Bernard Latour,1
246320,41878,The Three Brothers: The Return,Pascal Latour,2
246320,583401,The Three Brothers: The Return,Michael Rossignol,3
246320,1281819,The Three Brothers: The Return,Sarah,4
246320,62535,The Three Brothers: The Return,Maître Vaselin,5
246320,2197,The Three Brothers: The Return,Le beau-père de Michael,6
246320,587184,The Three Brothers: The Return,L'invitée en robe violette,7
246320,3384808,The Three Brothers: The Return,Unknown,8
246320,583230,The Three Brothers: The Return,Grand-mère de Sarah,9
57194,3829,The Inheritor,Bart Cordell,0
57194,91544,The Inheritor,Liza Rocquencourt,1
57194,24421,The Inheritor,Le nonce (André Berthier),2
57194,17028,The Inheritor,David Loweinstein,3
57194,18559,The Inheritor,Jean-Pierre Carnavan,4
57194,39953,The Inheritor,Mgr. Schneider,5
57194,18814,The Inheritor,Brayen,6
57194,39449,The Inheritor,Pierre Delmas,7
57194,24390,The Inheritor,Lauren Korey,8
57194,37460,The Inheritor,Maître Georges Theron-Maillard,9
792614,6949,Mr. Blake at Your Service!,Andrew Blake,0
792614,20234,Mr. Blake at Your Service!,Nathalie Beauvillier,1
792614,23671,Mr. Blake at Your Service!,Odile,2
792614,1146745,Mr. Blake at Your Service!,Manon,3
792614,32707,Mr. Blake at Your Service!,Philippe Magnier,4
792614,1397354,Mr. Blake at Your Service!,Mme Berliner,5
792614,1516332,Mr. Blake at Your Service!,Richard Ward,6
792614,1362403,Mr. Blake at Your Service!,Agent 2,7
792614,4350364,Mr. Blake at Your Service!,Melissa Ward,8
792614,1486174,Mr. Blake at Your Service!,Unknown,9
1108336,3992572,Wild Diamond,Liane,0
1108336,2024090,Wild Diamond,Dino,1
1108336,1916259,Wild Diamond,Sabine,2
1108336,4566616,Wild Diamond,Alicia,3
1108336,1710851,Wild Diamond,Nathan,4
1108336,4649700,Wild Diamond,Stéphanie,5
1108336,4649701,Wild Diamond,Carla,6
1108336,4649702,Wild Diamond,Jessy,7
1108336,1956832,Wild Diamond,Alexandra Ferrer,8
1108336,4649703,Wild Diamond,Sandra,9
1006917,3644468,The Lost Patient,Thomas,0
1006917,53429,The Lost Patient,Anna Kieffer,1
1006917,84429,The Lost Patient,Betty Grimaud,2
1006917,49859,The Lost Patient,Marc Grimaud,3
1006917,196892,The Lost Patient,Laura,4
1006917,1767675,The Lost Patient,Dylan,5
1006917,1379277,The Lost Patient,Bastien,6
1006917,2024507,The Lost Patient,Infirmier au regard noir,7
1006917,3801608,The Lost Patient,Le Kiné de Thomas,8
1006917,2100370,The Lost Patient,La mére de Dylan,9
13741,67714,2 Alone in Paris,Curtis,0
13741,48514,2 Alone in Paris,Gervais,1
13741,5442,2 Alone in Paris,Le commissaire,2
13741,5470,2 Alone in Paris,L'antiquaire,3
13741,59807,2 Alone in Paris,Juliette,4
13741,78423,2 Alone in Paris,Sammy Bouglioni,5
13741,571477,2 Alone in Paris,Freddy Bouglioni,6
13741,84100,2 Alone in Paris,Xavier,7
13741,24041,2 Alone in Paris,Le joueur de curling,8
13741,41035,2 Alone in Paris,Le prêtre,9
893369,1180423,Jack Mimoun & the Secrets of Val Verde,Jack Mimoun,0
893369,544665,Jack Mimoun & the Secrets of Val Verde,Aurélie Diaz,1
893369,54170,Jack Mimoun & the Secrets of Val Verde,Bruno Quezac,2
893369,24041,Jack Mimoun & the Secrets of Val Verde,Jean-Marc Bastos,3
893369,5442,Jack Mimoun & the Secrets of Val Verde,Jonas Anatoli,4
893369,3745893,Jack Mimoun & the Secrets of Val Verde,Unknown,5
893369,3745895,Jack Mimoun & the Secrets of Val Verde,Unknown,6
893369,3745897,Jack Mimoun & the Secrets of Val Verde,Unknown,7
893369,3745900,Jack Mimoun & the Secrets of Val Verde,Unknown,8
893369,3745903,Jack Mimoun & the Secrets of Val Verde,Unknown,9
745589,17498,Villa Caprice,Luc Germon,0
745589,73827,Villa Caprice,Gilles Fontaine,1
745589,1350,Villa Caprice,Nancy Fontaine,2
745589,1171437,Villa Caprice,Jérémie,3
745589,11989,Villa Caprice,Marcel Germon,4
745589,28675,Villa Caprice,Juge Cyril Madec,5
745589,119199,Villa Caprice,Carole Pertini,6
745589,126802,Villa Caprice,Karim Benkhelif,7
745589,1379184,Villa Caprice,Chantal Poupard,8
745589,225479,Villa Caprice,Vanecker,9
43617,59031,Madame Irma,Francis Lenoir / Irma,0
43617,41878,Madame Irma,Ludovic Gillon,1
43617,66147,Madame Irma,Inès Lenoir,2
43617,24762,Madame Irma,Brigitte Gillon,3
43617,54292,Madame Irma,Olga la voyante,4
43617,1182468,Madame Irma,Théo,5
43617,6784,Madame Irma,Monsieur Blanchard,6
43617,73264,Madame Irma,Nicole,7
43617,25082,Madame Irma,Aïcha,8
43617,212103,Madame Irma,La cliente roumaine,9
248507,37627,Superchondriac,Romain Faubert,0
248507,22306,Superchondriac,Dimitri Zvenka,1
248507,129168,Superchondriac,Anna Zvenka,2
248507,34259,Superchondriac,Anton Miroslav,3
248507,64590,Superchondriac,Norah Zvenka,4
248507,25181,Superchondriac,Dimitri's Mother,5
248507,54324,Superchondriac,Isabelle,6
248507,71377,Superchondriac,Immigration Officer,7
248507,54170,Superchondriac,Guillaume Lempreur,8
248507,129765,Superchondriac,Marc,9
415010,71507,Ravenous,Bonin,0
415010,143595,Ravenous,Tania,1
415010,1736454,Ravenous,Zoé,2
415010,534894,Ravenous,Pauline,3
415010,234026,Ravenous,Thérèse,4
415010,1347718,Ravenous,Céline,5
415010,1515360,Ravenous,Ti-Cul,6
415010,979961,Ravenous,Réal,7
415010,146086,Ravenous,Vézina,8
415010,239234,Ravenous,Paco,9
75996,2565,Waiter!,"Alex, head waiter",0
75996,24485,Waiter!,Claire,1
75996,35323,Waiter!,"Gilbert, Alex's friend",2
75996,3537,Waiter!,"Gloria, Alex's ex-wife",3
75996,35134,Waiter!,"Coline, Alex's young lover",4
75996,18218,Waiter!,Marie-Pierre,5
75996,24422,Waiter!,"Francis, head chef of the brasserie",6
75996,23733,Waiter!,Jeannette,7
75996,545824,Waiter!,Mrs. Pierreux,8
75996,1172538,Waiter!,Mrs. Paulin,9
14654,17497,In Paris,Paul,0
14654,16269,In Paris,Jonathan,1
14654,38901,In Paris,Mirko,2
14654,23392,In Paris,Anna,3
14654,76905,In Paris,Alice,4
14654,3536,In Paris,La mère,5
14654,587159,In Paris,La fille en scooter,6
14654,64590,In Paris,La fille qui croit qu'il va pleuvoir,7
14654,76906,In Paris,La fille dans la vitrine,8
14654,2534505,In Paris,Le garçon à la cigarette,9
384727,932523,The Ideal,Octave Parango,0
384727,219708,The Ideal,Valentine Winfeld,1
384727,1021689,The Ideal,Lena,2
384727,146288,The Ideal,Carine Wang,3
384727,1128902,The Ideal,Monica Pynchon,4
384727,1612409,The Ideal,Anastasia,5
384727,1509613,The Ideal,Olgas,6
384727,1362878,The Ideal,Bernard Moulard,7
384727,83798,The Ideal,Jérémie Billancourt,8
384727,1033739,The Ideal,Igor,9
374464,524,Planetarium,Laura Barlow,0
374464,1459885,Planetarium,Kate Barlow,1
374464,38882,Planetarium,André Korben,2
374464,20577,Planetarium,Eva Said,3
374464,51116,Planetarium,André Servier,4
374464,16269,Planetarium,Fernand Prouvé,5
374464,10256,Planetarium,Juncker,6
374464,1354628,Planetarium,Louis,7
374464,87902,Planetarium,Professor Ulé,8
374464,2511248,Planetarium,Traductrice cabaret,9
490462,17522,A Bigger World,Corine,0
490462,1295193,A Bigger World,Marc,1
490462,54265,A Bigger World,Oyun,2
490462,4390,A Bigger World,Louise,3
490462,2369053,A Bigger World,Naraa,4
490462,1029292,A Bigger World,La psychiatre,5
490462,1026092,A Bigger World,Sam,6
490462,1658426,A Bigger World,Le neurologue,7
490462,2054450,A Bigger World,Chanteur,8
490462,1794328,A Bigger World,Paul,9
4034,3829,That Man from Rio,Adrien Dufourquet,0
4034,18809,That Man from Rio,Agnès Villermosa,1
4034,14242,That Man from Rio,Prof. Norbert Catalan,2
4034,34615,That Man from Rio,Lola,3
4034,9920,That Man from Rio,Señor Mario De Castro,4
4034,34616,That Man from Rio,Lebel,5
4034,3509,That Man from Rio,Commissaire,6
4034,34617,That Man from Rio,"""Sir Winston""",7
4034,34618,That Man from Rio,Tupac,8
4034,34619,That Man from Rio,General in wheelchair,9
462148,1165008,Love Addict,Gabriel,0
462148,132431,Love Addict,Marie-Zoé,1
462148,47336,Love Addict,Tonton Joe,2
462148,147,Love Addict,Mr. Dickinson,3
462148,1383737,Love Addict,Henrietta,4
462148,119199,Love Addict,Régine,5
462148,16374,Love Addict,Gérald,6
462148,1926735,Love Addict,Benoît,7
462148,1363799,Love Addict,Karine la pyromane,8
462148,52348,Love Addict,Doctor,9
46025,77284,Maléfique,Carrère,0
46025,20799,Maléfique,Lassalle,1
46025,24891,Maléfique,Marcus,2
46025,134512,Maléfique,Pâquerette,3
46025,35966,Maléfique,Hippolyte Picus,4
46025,134513,Maléfique,Claire Carrère,5
46025,134514,Maléfique,Charles Danvers,6
46025,134515,Maléfique,Hugo Carrère,7
46025,134516,Maléfique,Danvers jeune,8
46025,134517,Maléfique,Danvers enfant,9
962543,3508929,The Worst Ones,Lilly,0
962543,3528636,The Worst Ones,Ryan,1
962543,115742,The Worst Ones,Gabriel,2
962543,3508930,The Worst Ones,Jessy,3
962543,3528638,The Worst Ones,Maylis,4
962543,3589078,The Worst Ones,Judith,5
962543,2820692,The Worst Ones,Victor,6
962543,1625852,The Worst Ones,Mélodie,7
962543,19165,The Worst Ones,Ryan's Grandmother,8
962543,79551,The Worst Ones,Clovis,9
18940,70165,Secrets of State,Alex,0
18940,56402,Secrets of State,Diane / Lisa,1
18940,81054,Secrets of State,Pierre,2
18940,10917,Secrets of State,Al Barad,3
18940,56241,Secrets of State,Leïla / Chadia,4
18940,43436,Secrets of State,Ahmed,5
18940,25342,Secrets of State,Jérémy,6
18940,78421,Secrets of State,Fouche,7
18940,545180,Secrets of State,Aline,8
18940,587143,Secrets of State,Aziz,9
15915,1653,The Pornographer,Jacques Laurent,0
15915,51325,The Pornographer,Joseph,1
15915,19068,The Pornographer,Jeanne,2
15915,54342,The Pornographer,Monika,3
15915,146436,The Pornographer,Jenny,4
15915,24762,The Pornographer,Olivia Rochet,5
15915,19361,The Pornographer,Richard,6
15915,55805,The Pornographer,Louis,7
15915,18178,The Pornographer,Carles,8
15915,1691659,The Pornographer,Unknown,9
4946,15135,The Swimming Pool,Jean-Paul,0
4946,6250,The Swimming Pool,Marianne,1
4946,15395,The Swimming Pool,Harry,2
4946,15200,The Swimming Pool,Penelope,3
4946,35003,The Swimming Pool,L'inspecteur Lévêque,4
4946,2104037,The Swimming Pool,Emilie,5
4946,1606879,The Swimming Pool,La mulâtre,6
4946,122570,The Swimming Pool,Un ami,7
4946,1307054,The Swimming Pool,Fred,8
4946,3465467,The Swimming Pool,Singer (uncredited),9
728878,2726949,The Time of Secrets,Marcel Pagnol,0
728878,3359639,The Time of Secrets,Isabelle Cassignol,1
728878,3476004,The Time of Secrets,Lili des Bellons,2
728878,17896,The Time of Secrets,Joseph Pagnol,3
728878,67532,The Time of Secrets,Augustine Pagnol,4
728878,76858,The Time of Secrets,Oncle Jules,5
728878,1179879,The Time of Secrets,Tante Rose,6
728878,3476009,The Time of Secrets,Paul Pagnol,7
728878,3718404,The Time of Secrets,Germaine,8
728878,3718405,The Time of Secrets,Petit Pierre,9
343702,21769,The Sweet Escape,Michel,0
343702,81821,The Sweet Escape,Rachelle,1
343702,28279,The Sweet Escape,Laëtitia,2
343702,146342,The Sweet Escape,Mila,3
343702,6020,The Sweet Escape,Rémi,4
343702,20082,The Sweet Escape,Christophe,5
343702,93531,The Sweet Escape,Damien,6
343702,24816,The Sweet Escape,Fisherman who looks like Pierre Arditi,7
343702,49168,The Sweet Escape,"Mrs. Pirchtate, the neighbor",8
343702,62447,The Sweet Escape,Delivery guy,9
270920,1322040,Bodybuilder,Vincent Morel,0
270920,81054,Bodybuilder,Fred Morel,1
270920,54233,Bodybuilder,Antoine Morel,2
270920,20442,Bodybuilder,Vadim,3
270920,1427600,Bodybuilder,Caroline,4
270920,89624,Bodybuilder,Luigi,5
270920,19363,Bodybuilder,Muriel,6
270920,76820,Bodybuilder,Léa,7
270920,72320,Bodybuilder,Le comptable,8
8841,64155,The Class,"François Marin, head teacher",0
8841,3094650,The Class,"Arthur, student",1
8841,1652621,The Class,"Damien, student",2
8841,69189,The Class,"Esmeralda, student",3
8841,69190,The Class,"Khoumba, student",4
8841,69196,The Class,"Louise, student",5
8841,69197,The Class,"Rabah, student",6
8841,69188,The Class,"Souleyman, student",7
8841,1652590,The Class,"Agame, student",8
8841,1652594,The Class,"Angélica, student",9
592480,28255,Alice and the Mayor,Paul Theraneau,0
592480,123989,Alice and the Mayor,Alice Heimann,1
592480,1596218,Alice and the Mayor,Mélinda,2
592480,144258,Alice and the Mayor,Isabelle Leinsdorf,3
592480,1795152,Alice and the Mayor,Daniel,4
592480,147882,Alice and the Mayor,Delphine,5
592480,549333,Alice and the Mayor,Gauthier,6
592480,1807099,Alice and the Mayor,Xavier,7
592480,2279367,Alice and the Mayor,Pierre,8
592480,25052,Alice and the Mayor,Patrick Brac,9
66129,16922,The Tuche Family,Jeff Tuche,0
66129,2412,The Tuche Family,Cathy Tuche,1
66129,73264,The Tuche Family,Mamie Suze,2
66129,544683,The Tuche Family,Donald Tuche,3
66129,544684,The Tuche Family,Stéphanie Tuche,4
66129,544685,The Tuche Family,Wilfried Tuche,5
66129,66839,The Tuche Family,Daniel Bichard,6
66129,180962,The Tuche Family,Mouna,7
66129,544686,The Tuche Family,Omar,8
66129,82314,The Tuche Family,Salma,9
330298,1185769,The Lady in the Car with Glasses and a Gun,Dany Dorémus,0
330298,1137823,The Lady in the Car with Glasses and a Gun,Anita,1
330298,145871,The Lady in the Car with Glasses and a Gun,Michel Caravaille,2
330298,59269,The Lady in the Car with Glasses and a Gun,Stefano,3
330298,96376,The Lady in the Car with Glasses and a Gun,Le garagiste,4
330298,146385,The Lady in the Car with Glasses and a Gun,La femme du garagiste,5
330298,1671462,The Lady in the Car with Glasses and a Gun,Un type de la station service,6
330298,1578442,The Lady in the Car with Glasses and a Gun,Le routier du relais,7
330298,126619,The Lady in the Car with Glasses and a Gun,Le réceptionniste de l'hôtel,8
330298,1210044,The Lady in the Car with Glasses and a Gun,Le motard,9
547539,81821,Sweetheart,Héloise,0
547539,1799616,Sweetheart,Jade,1
547539,1894422,Sweetheart,Théo,2
547539,2269547,Sweetheart,Louis,3
547539,1548360,Sweetheart,Lola,4
547539,1321014,Sweetheart,Paul,5
547539,1795151,Sweetheart,Mehdi,6
547539,7275,Sweetheart,Jules,7
547539,2245,Sweetheart,Franck,8
547539,2269548,Sweetheart,Assistante de planning familial,9
1277872,4768951,Enzo,Enzo,0
1277872,17839,Enzo,Paolo,1
1277872,59807,Enzo,Marion,2
1277872,4768952,Enzo,Vlad,3
1277872,3882796,Enzo,Victor,4
1277872,5436437,Enzo,Miroslav,5
1277872,3992572,Enzo,Amina,6
1277872,3132153,Enzo,Corelli,7
1277872,587464,Enzo,Léa,8
1277872,145311,Enzo,Max,9
484638,18182,15 Minutes of War,Jane Andersen,0
484638,220692,15 Minutes of War,André Gerval,1
484638,221633,15 Minutes of War,Pierre Cazeneuve,2
484638,224150,15 Minutes of War,Georges Campère,3
484638,20239,15 Minutes of War,Général Favrart,4
484638,1180482,15 Minutes of War,Jean-Luc Larrain,5
484638,1142910,15 Minutes of War,Patrice Lorca,6
484638,1030255,15 Minutes of War,Phillip Shafer,7
484638,35137,15 Minutes of War,Michèle Sampieri,8
484638,2093764,15 Minutes of War,Barkhad,9
107059,83156,Payoff,Lt. Carlos Gomez,0
107059,108973,Payoff,"Lt. Maxime ""Max"" Tavarès",1
107059,145633,Payoff,Gina,2
107059,24381,Payoff,Tonton,3
107059,142443,Payoff,Paulina,4
107059,6018,Payoff,M. Izenberg,5
107059,150792,Payoff,Cagnotty,6
107059,1356446,Payoff,(?),7
107059,180976,Payoff,"St Jean, le Rasta",8
107059,20532,Payoff,Marco,9
468212,77498,Above the Law,Lucie Tesla,0
468212,45152,Above the Law,Frank Valken,1
468212,47822,Above the Law,Danny Bouvy,2
468212,220990,Above the Law,Vik,3
468212,236904,Above the Law,Santo,4
468212,59826,Above the Law,Véronique Pirotte,5
468212,53904,Above the Law,Jean Lemoine,6
468212,19382,Above the Law,Hélène,7
468212,1404604,Above the Law,Tueur,8
468212,527097,Above the Law,Inspecteur Simon,9
393717,20667,The Crew,Yanis,0
393717,239118,The Crew,Eric,1
393717,458904,The Crew,Nasser,2
393717,1288037,The Crew,Amine,3
393717,1608621,The Crew,Nora,4
393717,48409,The Crew,Frank,5
393717,54325,The Crew,Audrey,6
393717,446189,The Crew,Khadidja,7
393717,1170608,The Crew,Adama,8
393717,1407184,The Crew,Salif,9
61222,17882,Home,Marthe,0
61222,115189,Home,Judith,1
61222,231456,Home,Marion,2
61222,231457,Home,Julien,3
61222,45152,Home,Michel,4
61222,4239999,Home,Copain Julien 1,5
61222,4240000,Home,Copain Julien 2,6
61222,4240001,Home,Copain Julien 3,7
61222,4240002,Home,Copain Julien 4,8
61222,4240003,Home,Copain Julien 5,9
60175,6012,The Under-Gifted,"Baptiste Laval, dit ""Bébel""",0
60175,24629,The Under-Gifted,le commissaire,1
60175,39148,The Under-Gifted,Lucie Jumaucourt,2
60175,586291,The Under-Gifted,Julien Senquin,3
60175,25958,The Under-Gifted,Léon Jumaucourt,4
60175,11221,The Under-Gifted,Gaston Pourquier,5
60175,225652,The Under-Gifted,le père de Julien,6
60175,125037,The Under-Gifted,Catherine Jumaucourt,7
60175,1977,The Under-Gifted,le pion,8
60175,144261,The Under-Gifted,Caroline Janin,9
484747,1916259,Little Tickles,Odette Le Nadant,0
484747,13688,Little Tickles,Mado Le Nadant,1
484747,24891,Little Tickles,Fabrice Le Nadant,2
484747,1071606,Little Tickles,Gilbert Miguié,3
484747,1423713,Little Tickles,Lenny,4
484747,17463,Little Tickles,La psy,5
484747,1507097,Little Tickles,Manu,6
484747,72590,Little Tickles,"Mme Malec, la prof de danse",7
